id,title,property_type,price_eur,city,neighborhood,lat,lon,size_sqm,rooms,year_built,floor,max_floor,parking,heating,dist_to_metro_min,dist_to_park_min,description,source_url
1712,House 2 camere Drumul Taberei,house,126684,Bucuresti,Drumul Taberei,44.417112775547004,26.157852069093686,102,2.0,1970.0,,,yes,central,3,5,"Proprietate in zona Drumul Taberei, suprafata 102 mp, pret 126684 EUR.",https://example.com/listing/1712
1713,Apartment 2 camere Dorobanti,apartment,79261,Bucuresti,Dorobanti,44.414915532016416,26.14174617750229,67,2.0,2009.0,7.0,10.0,no,central,18,7,"Proprietate in zona Dorobanti, suprafata 67 mp, pret 79261 EUR.",https://example.com/listing/1713
1714,House 2 camere Titan,house,172306,Bucuresti,Titan,44.41588377513533,26.140803703705902,101,2.0,2018.0,,,yes,gaz,18,2,"Proprietate in zona Titan, suprafata 101 mp, pret 172306 EUR.",https://example.com/listing/1714
1715,House 3 camere Dorobanti,house,124470,Bucuresti,Dorobanti,44.44598943238224,26.077917086746425,90,3.0,2018.0,,,no,central,4,2,"Proprietate in zona Dorobanti, suprafata 90 mp, pret 124470 EUR.",https://example.com/listing/1715
1716,Land  camere Dorobanti,land,1113160,Bucuresti,Dorobanti,44.44931160273477,26.15014686783746,680,,,,,yes,,9,5,"Proprietate in zona Dorobanti, suprafata 680 mp, pret 1113160 EUR.",https://example.com/listing/1716
1717,Land  camere Dristor,land,1479522,Bucuresti,Dristor,44.44221605934601,26.136906884297723,957,,,,,no,,18,4,"Proprietate in zona Dristor, suprafata 957 mp, pret 1479522 EUR.",https://example.com/listing/1717
1718,House 4 camere Drumul Taberei,house,87465,Bucuresti,Drumul Taberei,44.44702990909855,26.155807419977258,49,4.0,1974.0,,,yes,central,8,14,"Proprietate in zona Drumul Taberei, suprafata 49 mp, pret 87465 EUR.",https://example.com/listing/1718
1719,Land  camere Dorobanti,land,620361,Bucuresti,Dorobanti,44.43740103109933,26.18627007842764,687,,,,,no,,12,2,"Proprietate in zona Dorobanti, suprafata 687 mp, pret 620361 EUR.",https://example.com/listing/1719
1720,Land  camere Dorobanti,land,573800,Bucuresti,Dorobanti,44.42736066187785,26.19055801625217,604,,,,,no,,18,14,"Proprietate in zona Dorobanti, suprafata 604 mp, pret 573800 EUR.",https://example.com/listing/1720
1721,Land  camere Drumul Taberei,land,1417426,Bucuresti,Drumul Taberei,44.444122900756916,26.151368772462366,887,,,,,yes,,16,4,"Proprietate in zona Drumul Taberei, suprafata 887 mp, pret 1417426 EUR.",https://example.com/listing/1721
1722,Apartment 2 camere Pipera,apartment,90252,Bucuresti,Pipera,44.405148700056955,26.10418136326436,92,2.0,2000.0,3.0,10.0,no,electrica,16,14,"Proprietate in zona Pipera, suprafata 92 mp, pret 90252 EUR.",https://example.com/listing/1722
1723,House 3 camere Dristor,house,87840,Bucuresti,Dristor,44.446608543319144,26.174252682990446,48,3.0,1989.0,,,no,gaz,17,9,"Proprietate in zona Dristor, suprafata 48 mp, pret 87840 EUR.",https://example.com/listing/1723
1724,Apartment 3 camere Colentina,apartment,82012,Bucuresti,Colentina,44.4239742137231,26.119315605382692,58,3.0,1998.0,9.0,10.0,yes,gaz,3,5,"Proprietate in zona Colentina, suprafata 58 mp, pret 82012 EUR.",https://example.com/listing/1724
1725,Apartment 3 camere Militari,apartment,66035,Bucuresti,Militari,44.41180058649436,26.12789696280525,47,3.0,2003.0,9.0,10.0,yes,central,20,10,"Proprietate in zona Militari, suprafata 47 mp, pret 66035 EUR.",https://example.com/listing/1725
1726,Land  camere Dristor,land,551208,Bucuresti,Dristor,44.43320475357145,26.072036102028704,357,,,,,yes,,13,5,"Proprietate in zona Dristor, suprafata 357 mp, pret 551208 EUR.",https://example.com/listing/1726
1727,Land  camere Titan,land,424826,Bucuresti,Titan,44.44844627898072,26.082111003430903,311,,,,,yes,,17,7,"Proprietate in zona Titan, suprafata 311 mp, pret 424826 EUR.",https://example.com/listing/1727
1728,Apartment 2 camere Dristor,apartment,132794,Bucuresti,Dristor,44.44347905375064,26.18256529336247,67,2.0,1989.0,2.0,10.0,yes,electrica,10,14,"Proprietate in zona Dristor, suprafata 67 mp, pret 132794 EUR.",https://example.com/listing/1728
1729,House 2 camere Titan,house,93507,Bucuresti,Titan,44.405169980086896,26.195403635836353,71,2.0,1971.0,,,no,electrica,18,8,"Proprietate in zona Titan, suprafata 71 mp, pret 93507 EUR.",https://example.com/listing/1729
1730,Apartment 4 camere Colentina,apartment,115560,Bucuresti,Colentina,44.43084530901182,26.095230425845738,72,4.0,2004.0,10.0,10.0,yes,termoficare,14,5,"Proprietate in zona Colentina, suprafata 72 mp, pret 115560 EUR.",https://example.com/listing/1730
1731,Land  camere Berceni,land,899232,Bucuresti,Berceni,44.44212373774866,26.166448619329213,456,,,,,no,,11,3,"Proprietate in zona Berceni, suprafata 456 mp, pret 899232 EUR.",https://example.com/listing/1731
1732,House 4 camere Militari,house,95904,Bucuresti,Militari,44.41145211864217,26.10821350045773,72,4.0,2004.0,,,no,gaz,13,3,"Proprietate in zona Militari, suprafata 72 mp, pret 95904 EUR.",https://example.com/listing/1732
1733,Apartment 3 camere Dorobanti,apartment,152874,Bucuresti,Dorobanti,44.41766366998106,26.103525453086505,114,3.0,1993.0,4.0,10.0,yes,gaz,5,7,"Proprietate in zona Dorobanti, suprafata 114 mp, pret 152874 EUR.",https://example.com/listing/1733
1734,House 3 camere Colentina,house,192739,Bucuresti,Colentina,44.42004959494621,26.067621376925175,97,3.0,2001.0,,,yes,termoficare,15,14,"Proprietate in zona Colentina, suprafata 97 mp, pret 192739 EUR.",https://example.com/listing/1734
1735,Land  camere Pipera,land,1667185,Bucuresti,Pipera,44.44474782329956,26.193989878744183,845,,,,,no,,3,12,"Proprietate in zona Pipera, suprafata 845 mp, pret 1667185 EUR.",https://example.com/listing/1735
1736,Land  camere Dristor,land,1756550,Bucuresti,Dristor,44.408625497081864,26.181124173662198,950,,,,,no,,11,13,"Proprietate in zona Dristor, suprafata 950 mp, pret 1756550 EUR.",https://example.com/listing/1736
1737,House 2 camere Dorobanti,house,118422,Bucuresti,Dorobanti,44.423969148320175,26.18439373238001,102,2.0,1986.0,,,no,gaz,3,14,"Proprietate in zona Dorobanti, suprafata 102 mp, pret 118422 EUR.",https://example.com/listing/1737
1738,Land  camere Militari,land,1202397,Bucuresti,Militari,44.40832540064349,26.065856285342182,651,,,,,yes,,11,12,"Proprietate in zona Militari, suprafata 651 mp, pret 1202397 EUR.",https://example.com/listing/1738
1739,Land  camere Militari,land,1120619,Bucuresti,Militari,44.42872301897521,26.096270577189554,977,,,,,no,,13,11,"Proprietate in zona Militari, suprafata 977 mp, pret 1120619 EUR.",https://example.com/listing/1739
1740,Land  camere Dristor,land,614880,Bucuresti,Dristor,44.438074286918,26.093719418225447,610,,,,,no,,6,4,"Proprietate in zona Dristor, suprafata 610 mp, pret 614880 EUR.",https://example.com/listing/1740
1741,Land  camere Dristor,land,432630,Bucuresti,Dristor,44.43582649220586,26.18734480815244,342,,,,,yes,,8,6,"Proprietate in zona Dristor, suprafata 342 mp, pret 432630 EUR.",https://example.com/listing/1741
1742,Land  camere Pipera,land,1358761,Bucuresti,Pipera,44.44054160638448,26.107614842818805,827,,,,,yes,,12,4,"Proprietate in zona Pipera, suprafata 827 mp, pret 1358761 EUR.",https://example.com/listing/1742
1743,House 4 camere Dristor,house,108129,Bucuresti,Dristor,44.41819951457616,26.15552399922674,57,4.0,1961.0,,,yes,termoficare,3,5,"Proprietate in zona Dristor, suprafata 57 mp, pret 108129 EUR.",https://example.com/listing/1743
1744,Land  camere Titan,land,1000535,Bucuresti,Titan,44.42271624253299,26.11922230658648,745,,,,,no,,14,6,"Proprietate in zona Titan, suprafata 745 mp, pret 1000535 EUR.",https://example.com/listing/1744
1745,Apartment 3 camere Pipera,apartment,121897,Bucuresti,Pipera,44.43366026196139,26.112013450970878,79,3.0,2021.0,5.0,10.0,no,termoficare,14,3,"Proprietate in zona Pipera, suprafata 79 mp, pret 121897 EUR.",https://example.com/listing/1745
1746,House 2 camere Berceni,house,104880,Bucuresti,Berceni,44.42446356161983,26.104002016176796,92,2.0,2001.0,,,no,termoficare,19,4,"Proprietate in zona Berceni, suprafata 92 mp, pret 104880 EUR.",https://example.com/listing/1746
1747,Land  camere Berceni,land,634406,Bucuresti,Berceni,44.413674364616746,26.19274460158323,397,,,,,no,,3,13,"Proprietate in zona Berceni, suprafata 397 mp, pret 634406 EUR.",https://example.com/listing/1747
1748,House 2 camere Dristor,house,60192,Bucuresti,Dristor,44.40546642971728,26.12064879603204,44,2.0,1980.0,,,no,termoficare,4,8,"Proprietate in zona Dristor, suprafata 44 mp, pret 60192 EUR.",https://example.com/listing/1748
1749,Apartment 4 camere Drumul Taberei,apartment,99567,Bucuresti,Drumul Taberei,44.43480247616643,26.076396151828384,69,4.0,2011.0,10.0,10.0,yes,central,6,7,"Proprietate in zona Drumul Taberei, suprafata 69 mp, pret 99567 EUR.",https://example.com/listing/1749
1750,House 4 camere Dristor,house,58996,Bucuresti,Dristor,44.425415408919754,26.09559928469574,49,4.0,2022.0,,,no,termoficare,20,5,"Proprietate in zona Dristor, suprafata 49 mp, pret 58996 EUR.",https://example.com/listing/1750
1751,House 1 camere Colentina,house,87120,Bucuresti,Colentina,44.41325077102037,26.134238351433982,80,1.0,1984.0,,,no,gaz,17,10,"Proprietate in zona Colentina, suprafata 80 mp, pret 87120 EUR.",https://example.com/listing/1751
1752,Apartment 3 camere Dorobanti,apartment,171717,Bucuresti,Dorobanti,44.43542435982447,26.08439821653899,111,3.0,1991.0,0.0,10.0,no,electrica,19,11,"Proprietate in zona Dorobanti, suprafata 111 mp, pret 171717 EUR.",https://example.com/listing/1752
1753,Apartment 4 camere Colentina,apartment,75416,Bucuresti,Colentina,44.43619646817539,26.069645758798377,44,4.0,1960.0,1.0,10.0,yes,electrica,9,7,"Proprietate in zona Colentina, suprafata 44 mp, pret 75416 EUR.",https://example.com/listing/1753
1754,Apartment 3 camere Berceni,apartment,79760,Bucuresti,Berceni,44.4362554736535,26.087963064271243,40,3.0,1981.0,1.0,10.0,yes,central,17,13,"Proprietate in zona Berceni, suprafata 40 mp, pret 79760 EUR.",https://example.com/listing/1754
1755,Apartment 2 camere Militari,apartment,45797,Bucuresti,Militari,44.416668588771,26.064503892535072,41,2.0,2017.0,0.0,10.0,yes,termoficare,15,3,"Proprietate in zona Militari, suprafata 41 mp, pret 45797 EUR.",https://example.com/listing/1755
1756,Land  camere Dorobanti,land,849329,Bucuresti,Dorobanti,44.43098286585914,26.117913659160475,827,,,,,yes,,14,10,"Proprietate in zona Dorobanti, suprafata 827 mp, pret 849329 EUR.",https://example.com/listing/1756
1757,Land  camere Titan,land,1174508,Bucuresti,Titan,44.44820080424509,26.18292387618258,613,,,,,no,,13,5,"Proprietate in zona Titan, suprafata 613 mp, pret 1174508 EUR.",https://example.com/listing/1757
1758,Apartment 1 camere Drumul Taberei,apartment,91478,Bucuresti,Drumul Taberei,44.41487137422925,26.16949281690994,53,1.0,2022.0,7.0,10.0,yes,termoficare,10,3,"Proprietate in zona Drumul Taberei, suprafata 53 mp, pret 91478 EUR.",https://example.com/listing/1758
1759,Land  camere Drumul Taberei,land,608846,Bucuresti,Drumul Taberei,44.431451740080206,26.080604590283805,314,,,,,no,,12,15,"Proprietate in zona Drumul Taberei, suprafata 314 mp, pret 608846 EUR.",https://example.com/listing/1759
1760,Apartment 3 camere Dorobanti,apartment,85140,Bucuresti,Dorobanti,44.40898882569675,26.197298988761005,44,3.0,2011.0,9.0,10.0,no,electrica,3,8,"Proprietate in zona Dorobanti, suprafata 44 mp, pret 85140 EUR.",https://example.com/listing/1760
1761,House 1 camere Berceni,house,71548,Bucuresti,Berceni,44.428500650042686,26.12052236665443,62,1.0,1989.0,,,yes,central,13,7,"Proprietate in zona Berceni, suprafata 62 mp, pret 71548 EUR.",https://example.com/listing/1761
1762,Apartment 1 camere Pipera,apartment,77850,Bucuresti,Pipera,44.40410294833179,26.175558349862172,75,1.0,1969.0,8.0,10.0,yes,electrica,14,13,"Proprietate in zona Pipera, suprafata 75 mp, pret 77850 EUR.",https://example.com/listing/1762
1763,Land  camere Militari,land,962870,Bucuresti,Militari,44.41332581999306,26.091232861736593,730,,,,,yes,,7,15,"Proprietate in zona Militari, suprafata 730 mp, pret 962870 EUR.",https://example.com/listing/1763
1764,Land  camere Berceni,land,720516,Bucuresti,Berceni,44.416960219191715,26.185246332582853,582,,,,,no,,6,6,"Proprietate in zona Berceni, suprafata 582 mp, pret 720516 EUR.",https://example.com/listing/1764
1765,House 3 camere Dristor,house,120351,Bucuresti,Dristor,44.43616228419205,26.098708353706336,77,3.0,1984.0,,,yes,electrica,11,3,"Proprietate in zona Dristor, suprafata 77 mp, pret 120351 EUR.",https://example.com/listing/1765
1766,Land  camere Dristor,land,694968,Bucuresti,Dristor,44.42936013051429,26.08796050227455,552,,,,,yes,,16,8,"Proprietate in zona Dristor, suprafata 552 mp, pret 694968 EUR.",https://example.com/listing/1766
1767,House 2 camere Berceni,house,130203,Bucuresti,Berceni,44.43691637428072,26.069122064040393,111,2.0,1980.0,,,yes,termoficare,15,9,"Proprietate in zona Berceni, suprafata 111 mp, pret 130203 EUR.",https://example.com/listing/1767
1768,Apartment 2 camere Drumul Taberei,apartment,129628,Bucuresti,Drumul Taberei,44.406975927434665,26.10386900457435,92,2.0,2015.0,5.0,10.0,yes,termoficare,9,13,"Proprietate in zona Drumul Taberei, suprafata 92 mp, pret 129628 EUR.",https://example.com/listing/1768
1769,Apartment 1 camere Pipera,apartment,140864,Bucuresti,Pipera,44.41622634057412,26.14929110969062,71,1.0,2001.0,6.0,10.0,yes,electrica,5,4,"Proprietate in zona Pipera, suprafata 71 mp, pret 140864 EUR.",https://example.com/listing/1769
1770,Apartment 1 camere Dristor,apartment,114444,Bucuresti,Dristor,44.4395923951018,26.155551596748616,102,1.0,2013.0,8.0,10.0,no,electrica,5,11,"Proprietate in zona Dristor, suprafata 102 mp, pret 114444 EUR.",https://example.com/listing/1770
1771,Land  camere Drumul Taberei,land,701188,Bucuresti,Drumul Taberei,44.41266621047409,26.074732341023115,614,,,,,yes,,12,11,"Proprietate in zona Drumul Taberei, suprafata 614 mp, pret 701188 EUR.",https://example.com/listing/1771
1772,House 3 camere Militari,house,90272,Bucuresti,Militari,44.4134278649481,26.100188492196903,91,3.0,2000.0,,,no,electrica,6,10,"Proprietate in zona Militari, suprafata 91 mp, pret 90272 EUR.",https://example.com/listing/1772
1773,Land  camere Pipera,land,575262,Bucuresti,Pipera,44.42950111797177,26.097796388375194,402,,,,,yes,,12,9,"Proprietate in zona Pipera, suprafata 402 mp, pret 575262 EUR.",https://example.com/listing/1773
1774,House 2 camere Dorobanti,house,90398,Bucuresti,Dorobanti,44.43901695980794,26.173077202833497,77,2.0,2021.0,,,no,gaz,7,2,"Proprietate in zona Dorobanti, suprafata 77 mp, pret 90398 EUR.",https://example.com/listing/1774
1775,Land  camere Colentina,land,1286428,Bucuresti,Colentina,44.44117112668357,26.098951079840106,692,,,,,yes,,20,15,"Proprietate in zona Colentina, suprafata 692 mp, pret 1286428 EUR.",https://example.com/listing/1775
1776,House 4 camere Pipera,house,108834,Bucuresti,Pipera,44.40770862809568,26.189507268802462,66,4.0,1988.0,,,no,central,15,15,"Proprietate in zona Pipera, suprafata 66 mp, pret 108834 EUR.",https://example.com/listing/1776
1777,Apartment 2 camere Colentina,apartment,171360,Bucuresti,Colentina,44.41344375785575,26.090727284437722,119,2.0,2000.0,5.0,10.0,yes,termoficare,16,10,"Proprietate in zona Colentina, suprafata 119 mp, pret 171360 EUR.",https://example.com/listing/1777
1778,Land  camere Dristor,land,534258,Bucuresti,Dristor,44.40753862282518,26.18848396188898,443,,,,,no,,16,10,"Proprietate in zona Dristor, suprafata 443 mp, pret 534258 EUR.",https://example.com/listing/1778
1779,House 2 camere Dristor,house,62650,Bucuresti,Dristor,44.40847104359198,26.116640032947455,50,2.0,1963.0,,,no,electrica,8,14,"Proprietate in zona Dristor, suprafata 50 mp, pret 62650 EUR.",https://example.com/listing/1779
1780,Land  camere Dristor,land,750822,Bucuresti,Dristor,44.44930801872538,26.090118171273787,578,,,,,yes,,5,2,"Proprietate in zona Dristor, suprafata 578 mp, pret 750822 EUR.",https://example.com/listing/1780
1781,Land  camere Colentina,land,553857,Bucuresti,Colentina,44.4437160459209,26.10464970111275,523,,,,,no,,8,10,"Proprietate in zona Colentina, suprafata 523 mp, pret 553857 EUR.",https://example.com/listing/1781
1782,Apartment 1 camere Dristor,apartment,164164,Bucuresti,Dristor,44.41483885404462,26.091343007720578,91,1.0,2002.0,3.0,10.0,yes,gaz,10,7,"Proprietate in zona Dristor, suprafata 91 mp, pret 164164 EUR.",https://example.com/listing/1782
1783,Apartment 2 camere Colentina,apartment,104004,Bucuresti,Colentina,44.40459449287997,26.074246651602927,81,2.0,2017.0,6.0,10.0,yes,electrica,6,9,"Proprietate in zona Colentina, suprafata 81 mp, pret 104004 EUR.",https://example.com/listing/1783
1784,Apartment 4 camere Titan,apartment,104025,Bucuresti,Titan,44.409902200632764,26.1907893394238,95,4.0,1976.0,2.0,10.0,yes,central,6,13,"Proprietate in zona Titan, suprafata 95 mp, pret 104025 EUR.",https://example.com/listing/1784
1785,House 1 camere Berceni,house,119560,Bucuresti,Berceni,44.41254502319914,26.102431634717835,61,1.0,1983.0,,,no,termoficare,8,13,"Proprietate in zona Berceni, suprafata 61 mp, pret 119560 EUR.",https://example.com/listing/1785
1786,House 4 camere Dorobanti,house,161138,Bucuresti,Dorobanti,44.40585492623925,26.156791933419974,113,4.0,1979.0,,,yes,central,8,10,"Proprietate in zona Dorobanti, suprafata 113 mp, pret 161138 EUR.",https://example.com/listing/1786
1787,Apartment 1 camere Dristor,apartment,145262,Bucuresti,Dristor,44.44218036993881,26.155466697602627,74,1.0,1990.0,8.0,10.0,no,gaz,4,3,"Proprietate in zona Dristor, suprafata 74 mp, pret 145262 EUR.",https://example.com/listing/1787
1788,Land  camere Militari,land,649295,Bucuresti,Militari,44.42964435105668,26.091073840950408,355,,,,,yes,,7,9,"Proprietate in zona Militari, suprafata 355 mp, pret 649295 EUR.",https://example.com/listing/1788
1789,House 1 camere Dristor,house,139583,Bucuresti,Dristor,44.424846208817264,26.134291339134894,97,1.0,1966.0,,,no,gaz,18,13,"Proprietate in zona Dristor, suprafata 97 mp, pret 139583 EUR.",https://example.com/listing/1789
1790,House 4 camere Militari,house,73125,Bucuresti,Militari,44.446154510633264,26.146024408785625,65,4.0,2018.0,,,yes,gaz,20,2,"Proprietate in zona Militari, suprafata 65 mp, pret 73125 EUR.",https://example.com/listing/1790
1791,Land  camere Colentina,land,817308,Bucuresti,Colentina,44.42661596084049,26.050463191515345,622,,,,,yes,,4,10,"Proprietate in zona Colentina, suprafata 622 mp, pret 817308 EUR.",https://example.com/listing/1791
1792,Land  camere Dorobanti,land,1179630,Bucuresti,Dorobanti,44.404069254897415,26.07693184929047,765,,,,,yes,,7,4,"Proprietate in zona Dorobanti, suprafata 765 mp, pret 1179630 EUR.",https://example.com/listing/1792
