id,title,property_type,price_eur,city,neighborhood,lat,lon,size_sqm,rooms,year_built,floor,max_floor,parking,heating,dist_to_metro_min,dist_to_park_min,description,source_url,price_per_sqm,age,is_new_build,distance_score,text_for_embedding
1491,Apartment 3 camere Drumul Taberei,apartment,74844,Bucuresti,Drumul Taberei,44.43946786786663,26.159919554150143,42,3.0,1984.0,9.0,10.0,no,central,7,4,"Proprietate in zona Drumul Taberei, suprafata 42 mp, pret 74844 EUR.",https://example.com/listing/1491,1782.0,41.0,0,12.2,"apartment in Drumul Taberei, Bucuresti, 42 mp, 3.0 camere, construit in 1984.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 42 mp, pret 74844 EUR."
1492,Apartment 3 camere Militari,apartment,168498,Bucuresti,Militari,44.40162327018556,26.057828230092277,99,3.0,1995.0,0.0,10.0,yes,central,8,15,"Proprietate in zona Militari, suprafata 99 mp, pret 168498 EUR.",https://example.com/listing/1492,1702.0,30.0,0,7.199999999999999,"apartment in Militari, Bucuresti, 99 mp, 3.0 camere, construit in 1995.0. Detalii: Proprietate in zona Militari, suprafata 99 mp, pret 168498 EUR."
1493,Land  camere Berceni,land,255360,Bucuresti,Berceni,44.44898457277251,26.06608254600641,240,,,,,yes,,12,2,"Proprietate in zona Berceni, suprafata 240 mp, pret 255360 EUR.",https://example.com/listing/1493,1064.0,,0,10.0,"land in Berceni, Bucuresti, 240 mp, nan camere, construit in nan. Detalii: Proprietate in zona Berceni, suprafata 240 mp, pret 255360 EUR."
1494,Apartment 4 camere Militari,apartment,194300,Bucuresti,Militari,44.40594987760914,26.123389235893377,116,4.0,1984.0,4.0,10.0,yes,central,17,12,"Proprietate in zona Militari, suprafata 116 mp, pret 194300 EUR.",https://example.com/listing/1494,1675.0,41.0,0,3.0,"apartment in Militari, Bucuresti, 116 mp, 4.0 camere, construit in 1984.0. Detalii: Proprietate in zona Militari, suprafata 116 mp, pret 194300 EUR."
1495,House 3 camere Titan,house,94657,Bucuresti,Titan,44.41954043476623,26.09910641305941,103,3.0,1998.0,,,yes,termoficare,14,5,"Proprietate in zona Titan, suprafata 103 mp, pret 94657 EUR.",https://example.com/listing/1495,919.0,27.0,0,7.6,"house in Titan, Bucuresti, 103 mp, 3.0 camere, construit in 1998.0. Detalii: Proprietate in zona Titan, suprafata 103 mp, pret 94657 EUR."
1496,Land  camere Dorobanti,land,222585,Bucuresti,Dorobanti,44.424927907980766,26.18721696590981,213,,,,,no,,16,13,"Proprietate in zona Dorobanti, suprafata 213 mp, pret 222585 EUR.",https://example.com/listing/1496,1045.0,,0,3.2,"land in Dorobanti, Bucuresti, 213 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dorobanti, suprafata 213 mp, pret 222585 EUR."
1497,Apartment 4 camere Dristor,apartment,111518,Bucuresti,Dristor,44.41624988268423,26.18029687136385,74,4.0,2007.0,8.0,10.0,no,central,20,4,"Proprietate in zona Dristor, suprafata 74 mp, pret 111518 EUR.",https://example.com/listing/1497,1507.0,18.0,0,4.4,"apartment in Dristor, Bucuresti, 74 mp, 4.0 camere, construit in 2007.0. Detalii: Proprietate in zona Dristor, suprafata 74 mp, pret 111518 EUR."
1498,Land  camere Dristor,land,902304,Bucuresti,Dristor,44.43312897685824,26.140748206654315,936,,,,,no,,8,3,"Proprietate in zona Dristor, suprafata 936 mp, pret 902304 EUR.",https://example.com/listing/1498,964.0,,0,12.0,"land in Dristor, Bucuresti, 936 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dristor, suprafata 936 mp, pret 902304 EUR."
1499,Land  camere Dorobanti,land,894931,Bucuresti,Dorobanti,44.40169296875035,26.09225763651253,863,,,,,no,,4,2,"Proprietate in zona Dorobanti, suprafata 863 mp, pret 894931 EUR.",https://example.com/listing/1499,1037.0,,0,14.8,"land in Dorobanti, Bucuresti, 863 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dorobanti, suprafata 863 mp, pret 894931 EUR."
1500,House 3 camere Colentina,house,110391,Bucuresti,Colentina,44.44471428547236,26.157398570528827,93,3.0,1986.0,,,yes,gaz,14,15,"Proprietate in zona Colentina, suprafata 93 mp, pret 110391 EUR.",https://example.com/listing/1500,1187.0,39.0,0,3.5999999999999996,"house in Colentina, Bucuresti, 93 mp, 3.0 camere, construit in 1986.0. Detalii: Proprietate in zona Colentina, suprafata 93 mp, pret 110391 EUR."
1501,House 1 camere Militari,house,183600,Bucuresti,Militari,44.414298083081725,26.11604185130837,108,1.0,1960.0,,,no,electrica,16,4,"Proprietate in zona Militari, suprafata 108 mp, pret 183600 EUR.",https://example.com/listing/1501,1700.0,65.0,0,6.800000000000001,"house in Militari, Bucuresti, 108 mp, 1.0 camere, construit in 1960.0. Detalii: Proprietate in zona Militari, suprafata 108 mp, pret 183600 EUR."
1502,House 2 camere Militari,house,116613,Bucuresti,Militari,44.43784423367288,26.077354003593413,63,2.0,2013.0,,,yes,termoficare,3,2,"Proprietate in zona Militari, suprafata 63 mp, pret 116613 EUR.",https://example.com/listing/1502,1851.0,12.0,0,15.399999999999999,"house in Militari, Bucuresti, 63 mp, 2.0 camere, construit in 2013.0. Detalii: Proprietate in zona Militari, suprafata 63 mp, pret 116613 EUR."
1503,Apartment 2 camere Militari,apartment,92620,Bucuresti,Militari,44.43994626388234,26.152322761992373,55,2.0,2011.0,6.0,10.0,no,termoficare,6,14,"Proprietate in zona Militari, suprafata 55 mp, pret 92620 EUR.",https://example.com/listing/1503,1684.0,14.0,0,8.8,"apartment in Militari, Bucuresti, 55 mp, 2.0 camere, construit in 2011.0. Detalii: Proprietate in zona Militari, suprafata 55 mp, pret 92620 EUR."
1504,Apartment 1 camere Militari,apartment,122787,Bucuresti,Militari,44.44954489990344,26.051851873238707,63,1.0,2007.0,4.0,10.0,yes,electrica,12,15,"Proprietate in zona Militari, suprafata 63 mp, pret 122787 EUR.",https://example.com/listing/1504,1949.0,18.0,0,4.8,"apartment in Militari, Bucuresti, 63 mp, 1.0 camere, construit in 2007.0. Detalii: Proprietate in zona Militari, suprafata 63 mp, pret 122787 EUR."
1505,Apartment 4 camere Berceni,apartment,161370,Bucuresti,Berceni,44.42987461224104,26.10474850854725,90,4.0,1960.0,9.0,10.0,yes,gaz,18,8,"Proprietate in zona Berceni, suprafata 90 mp, pret 161370 EUR.",https://example.com/listing/1505,1793.0,65.0,0,4.0,"apartment in Berceni, Bucuresti, 90 mp, 4.0 camere, construit in 1960.0. Detalii: Proprietate in zona Berceni, suprafata 90 mp, pret 161370 EUR."
1506,Apartment 2 camere Titan,apartment,142776,Bucuresti,Titan,44.4239053764031,26.089217495809564,72,2.0,1970.0,4.0,10.0,no,central,9,11,"Proprietate in zona Titan, suprafata 72 mp, pret 142776 EUR.",https://example.com/listing/1506,1983.0,55.0,0,8.2,"apartment in Titan, Bucuresti, 72 mp, 2.0 camere, construit in 1970.0. Detalii: Proprietate in zona Titan, suprafata 72 mp, pret 142776 EUR."
1507,Apartment 3 camere Titan,apartment,96583,Bucuresti,Titan,44.43392929968533,26.080775446651582,59,3.0,2012.0,0.0,10.0,no,electrica,6,4,"Proprietate in zona Titan, suprafata 59 mp, pret 96583 EUR.",https://example.com/listing/1507,1637.0,13.0,0,12.8,"apartment in Titan, Bucuresti, 59 mp, 3.0 camere, construit in 2012.0. Detalii: Proprietate in zona Titan, suprafata 59 mp, pret 96583 EUR."
1508,Land  camere Colentina,land,1487524,Bucuresti,Colentina,44.42056616764043,26.09846969615585,746,,,,,yes,,8,12,"Proprietate in zona Colentina, suprafata 746 mp, pret 1487524 EUR.",https://example.com/listing/1508,1994.0,,0,8.399999999999999,"land in Colentina, Bucuresti, 746 mp, nan camere, construit in nan. Detalii: Proprietate in zona Colentina, suprafata 746 mp, pret 1487524 EUR."
1509,Land  camere Berceni,land,1090452,Bucuresti,Berceni,44.41378395573704,26.0528631893577,726,,,,,no,,7,3,"Proprietate in zona Berceni, suprafata 726 mp, pret 1090452 EUR.",https://example.com/listing/1509,1502.0,,0,12.600000000000001,"land in Berceni, Bucuresti, 726 mp, nan camere, construit in nan. Detalii: Proprietate in zona Berceni, suprafata 726 mp, pret 1090452 EUR."
1510,House 2 camere Colentina,house,112578,Bucuresti,Colentina,44.41740722682741,26.12857655586193,58,2.0,1967.0,,,no,central,14,8,"Proprietate in zona Colentina, suprafata 58 mp, pret 112578 EUR.",https://example.com/listing/1510,1941.0,58.0,0,6.4,"house in Colentina, Bucuresti, 58 mp, 2.0 camere, construit in 1967.0. Detalii: Proprietate in zona Colentina, suprafata 58 mp, pret 112578 EUR."
1511,Land  camere Dristor,land,636018,Bucuresti,Dristor,44.40659971331569,26.11274975135824,426,,,,,no,,12,10,"Proprietate in zona Dristor, suprafata 426 mp, pret 636018 EUR.",https://example.com/listing/1511,1493.0,,0,6.8,"land in Dristor, Bucuresti, 426 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dristor, suprafata 426 mp, pret 636018 EUR."
1512,Land  camere Dristor,land,744282,Bucuresti,Dristor,44.40220618159999,26.175405753388507,462,,,,,no,,5,4,"Proprietate in zona Dristor, suprafata 462 mp, pret 744282 EUR.",https://example.com/listing/1512,1611.0,,0,13.4,"land in Dristor, Bucuresti, 462 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dristor, suprafata 462 mp, pret 744282 EUR."
1513,Apartment 2 camere Militari,apartment,118770,Bucuresti,Militari,44.41058769092027,26.140708237388637,111,2.0,1992.0,8.0,10.0,yes,electrica,13,13,"Proprietate in zona Militari, suprafata 111 mp, pret 118770 EUR.",https://example.com/listing/1513,1070.0,33.0,0,5.0,"apartment in Militari, Bucuresti, 111 mp, 2.0 camere, construit in 1992.0. Detalii: Proprietate in zona Militari, suprafata 111 mp, pret 118770 EUR."
1514,House 2 camere Pipera,house,126720,Bucuresti,Pipera,44.40112958523857,26.18207377776963,90,2.0,1975.0,,,yes,gaz,8,7,"Proprietate in zona Pipera, suprafata 90 mp, pret 126720 EUR.",https://example.com/listing/1514,1408.0,50.0,0,10.399999999999999,"house in Pipera, Bucuresti, 90 mp, 2.0 camere, construit in 1975.0. Detalii: Proprietate in zona Pipera, suprafata 90 mp, pret 126720 EUR."
1515,Land  camere Titan,land,1288980,Bucuresti,Titan,44.40504413465701,26.174968527243102,651,,,,,yes,,3,3,"Proprietate in zona Titan, suprafata 651 mp, pret 1288980 EUR.",https://example.com/listing/1515,1980.0,,0,15.0,"land in Titan, Bucuresti, 651 mp, nan camere, construit in nan. Detalii: Proprietate in zona Titan, suprafata 651 mp, pret 1288980 EUR."
1516,Apartment 4 camere Drumul Taberei,apartment,135966,Bucuresti,Drumul Taberei,44.4083724210054,26.152396299470357,102,4.0,1991.0,3.0,10.0,no,gaz,19,5,"Proprietate in zona Drumul Taberei, suprafata 102 mp, pret 135966 EUR.",https://example.com/listing/1516,1333.0,34.0,0,4.6,"apartment in Drumul Taberei, Bucuresti, 102 mp, 4.0 camere, construit in 1991.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 102 mp, pret 135966 EUR."
1517,Apartment 3 camere Titan,apartment,101601,Bucuresti,Titan,44.44758227204076,26.08886611432246,53,3.0,2015.0,1.0,10.0,yes,electrica,7,12,"Proprietate in zona Titan, suprafata 53 mp, pret 101601 EUR.",https://example.com/listing/1517,1917.0,10.0,1,9.0,"apartment in Titan, Bucuresti, 53 mp, 3.0 camere, construit in 2015.0. Detalii: Proprietate in zona Titan, suprafata 53 mp, pret 101601 EUR."
1518,Land  camere Colentina,land,1087119,Bucuresti,Colentina,44.42916985633709,26.11796491263966,869,,,,,no,,16,13,"Proprietate in zona Colentina, suprafata 869 mp, pret 1087119 EUR.",https://example.com/listing/1518,1251.0,,0,3.2,"land in Colentina, Bucuresti, 869 mp, nan camere, construit in nan. Detalii: Proprietate in zona Colentina, suprafata 869 mp, pret 1087119 EUR."
1519,Land  camere Berceni,land,739102,Bucuresti,Berceni,44.44506413156232,26.13350957831516,434,,,,,no,,6,8,"Proprietate in zona Berceni, suprafata 434 mp, pret 739102 EUR.",https://example.com/listing/1519,1703.0,,0,11.200000000000001,"land in Berceni, Bucuresti, 434 mp, nan camere, construit in nan. Detalii: Proprietate in zona Berceni, suprafata 434 mp, pret 739102 EUR."
1520,Land  camere Dristor,land,584550,Bucuresti,Dristor,44.40987988884062,26.05222408607311,450,,,,,no,,3,10,"Proprietate in zona Dristor, suprafata 450 mp, pret 584550 EUR.",https://example.com/listing/1520,1299.0,,0,12.2,"land in Dristor, Bucuresti, 450 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dristor, suprafata 450 mp, pret 584550 EUR."
1521,Apartment 1 camere Colentina,apartment,191404,Bucuresti,Colentina,44.44431787573927,26.051694107300555,109,1.0,1971.0,10.0,10.0,no,gaz,20,2,"Proprietate in zona Colentina, suprafata 109 mp, pret 191404 EUR.",https://example.com/listing/1521,1756.0,54.0,0,5.2,"apartment in Colentina, Bucuresti, 109 mp, 1.0 camere, construit in 1971.0. Detalii: Proprietate in zona Colentina, suprafata 109 mp, pret 191404 EUR."
1522,House 1 camere Pipera,house,126120,Bucuresti,Pipera,44.41151524756084,26.162371391277837,120,1.0,1992.0,,,no,electrica,14,12,"Proprietate in zona Pipera, suprafata 120 mp, pret 126120 EUR.",https://example.com/listing/1522,1051.0,33.0,0,4.8,"house in Pipera, Bucuresti, 120 mp, 1.0 camere, construit in 1992.0. Detalii: Proprietate in zona Pipera, suprafata 120 mp, pret 126120 EUR."
1523,House 2 camere Dristor,house,193026,Bucuresti,Dristor,44.4489401009872,26.17070843945297,106,2.0,2011.0,,,yes,central,6,13,"Proprietate in zona Dristor, suprafata 106 mp, pret 193026 EUR.",https://example.com/listing/1523,1821.0,14.0,0,9.200000000000001,"house in Dristor, Bucuresti, 106 mp, 2.0 camere, construit in 2011.0. Detalii: Proprietate in zona Dristor, suprafata 106 mp, pret 193026 EUR."
1524,House 3 camere Militari,house,231988,Bucuresti,Militari,44.4300711999352,26.1560190885637,118,3.0,2022.0,,,yes,electrica,6,4,"Proprietate in zona Militari, suprafata 118 mp, pret 231988 EUR.",https://example.com/listing/1524,1966.0,3.0,1,12.8,"house in Militari, Bucuresti, 118 mp, 3.0 camere, construit in 2022.0. Detalii: Proprietate in zona Militari, suprafata 118 mp, pret 231988 EUR."
1525,House 2 camere Militari,house,77994,Bucuresti,Militari,44.43977575846134,26.08538015145877,63,2.0,2010.0,,,no,termoficare,8,7,"Proprietate in zona Militari, suprafata 63 mp, pret 77994 EUR.",https://example.com/listing/1525,1238.0,15.0,0,10.399999999999999,"house in Militari, Bucuresti, 63 mp, 2.0 camere, construit in 2010.0. Detalii: Proprietate in zona Militari, suprafata 63 mp, pret 77994 EUR."
1526,Land  camere Berceni,land,765815,Bucuresti,Berceni,44.44552134688134,26.160367226247622,485,,,,,no,,14,15,"Proprietate in zona Berceni, suprafata 485 mp, pret 765815 EUR.",https://example.com/listing/1526,1579.0,,0,3.5999999999999996,"land in Berceni, Bucuresti, 485 mp, nan camere, construit in nan. Detalii: Proprietate in zona Berceni, suprafata 485 mp, pret 765815 EUR."
1527,Apartment 1 camere Colentina,apartment,81102,Bucuresti,Colentina,44.40646697095307,26.128859106422198,42,1.0,2013.0,6.0,10.0,yes,central,4,8,"Proprietate in zona Colentina, suprafata 42 mp, pret 81102 EUR.",https://example.com/listing/1527,1931.0,12.0,0,12.4,"apartment in Colentina, Bucuresti, 42 mp, 1.0 camere, construit in 2013.0. Detalii: Proprietate in zona Colentina, suprafata 42 mp, pret 81102 EUR."
1528,House 4 camere Dristor,house,107690,Bucuresti,Dristor,44.43932040985461,26.171608027338603,55,4.0,2000.0,,,yes,electrica,16,4,"Proprietate in zona Dristor, suprafata 55 mp, pret 107690 EUR.",https://example.com/listing/1528,1958.0,25.0,0,6.800000000000001,"house in Dristor, Bucuresti, 55 mp, 4.0 camere, construit in 2000.0. Detalii: Proprietate in zona Dristor, suprafata 55 mp, pret 107690 EUR."
1529,Apartment 1 camere Colentina,apartment,129577,Bucuresti,Colentina,44.40546074026514,26.198296584050187,107,1.0,1974.0,4.0,10.0,yes,termoficare,18,5,"Proprietate in zona Colentina, suprafata 107 mp, pret 129577 EUR.",https://example.com/listing/1529,1211.0,51.0,0,5.2,"apartment in Colentina, Bucuresti, 107 mp, 1.0 camere, construit in 1974.0. Detalii: Proprietate in zona Colentina, suprafata 107 mp, pret 129577 EUR."
1530,Land  camere Militari,land,562212,Bucuresti,Militari,44.42237126202922,26.082781914599444,483,,,,,yes,,9,15,"Proprietate in zona Militari, suprafata 483 mp, pret 562212 EUR.",https://example.com/listing/1530,1164.0,,0,6.6,"land in Militari, Bucuresti, 483 mp, nan camere, construit in nan. Detalii: Proprietate in zona Militari, suprafata 483 mp, pret 562212 EUR."
1531,House 4 camere Pipera,house,57627,Bucuresti,Pipera,44.40626656428442,26.063894343926627,57,4.0,1998.0,,,no,central,12,12,"Proprietate in zona Pipera, suprafata 57 mp, pret 57627 EUR.",https://example.com/listing/1531,1011.0,27.0,0,6.0,"house in Pipera, Bucuresti, 57 mp, 4.0 camere, construit in 1998.0. Detalii: Proprietate in zona Pipera, suprafata 57 mp, pret 57627 EUR."
1532,House 4 camere Pipera,house,177452,Bucuresti,Pipera,44.4385180318396,26.14734348947279,109,4.0,2017.0,,,no,electrica,8,8,"Proprietate in zona Pipera, suprafata 109 mp, pret 177452 EUR.",https://example.com/listing/1532,1628.0,8.0,1,10.0,"house in Pipera, Bucuresti, 109 mp, 4.0 camere, construit in 2017.0. Detalii: Proprietate in zona Pipera, suprafata 109 mp, pret 177452 EUR."
1533,Land  camere Drumul Taberei,land,815239,Bucuresti,Drumul Taberei,44.412577043073135,26.171136612468,599,,,,,yes,,6,15,"Proprietate in zona Drumul Taberei, suprafata 599 mp, pret 815239 EUR.",https://example.com/listing/1533,1361.0,,0,8.4,"land in Drumul Taberei, Bucuresti, 599 mp, nan camere, construit in nan. Detalii: Proprietate in zona Drumul Taberei, suprafata 599 mp, pret 815239 EUR."
1534,House 4 camere Dorobanti,house,149160,Bucuresti,Dorobanti,44.40776592411813,26.091868937742845,88,4.0,2009.0,,,no,electrica,14,13,"Proprietate in zona Dorobanti, suprafata 88 mp, pret 149160 EUR.",https://example.com/listing/1534,1695.0,16.0,0,4.3999999999999995,"house in Dorobanti, Bucuresti, 88 mp, 4.0 camere, construit in 2009.0. Detalii: Proprietate in zona Dorobanti, suprafata 88 mp, pret 149160 EUR."
1535,House 2 camere Colentina,house,162605,Bucuresti,Colentina,44.43771456827795,26.174488253819863,85,2.0,1971.0,,,yes,central,3,6,"Proprietate in zona Colentina, suprafata 85 mp, pret 162605 EUR.",https://example.com/listing/1535,1913.0,54.0,0,13.799999999999999,"house in Colentina, Bucuresti, 85 mp, 2.0 camere, construit in 1971.0. Detalii: Proprietate in zona Colentina, suprafata 85 mp, pret 162605 EUR."
1536,House 2 camere Drumul Taberei,house,137016,Bucuresti,Drumul Taberei,44.44736554943413,26.13811885429263,72,2.0,1966.0,,,no,termoficare,17,2,"Proprietate in zona Drumul Taberei, suprafata 72 mp, pret 137016 EUR.",https://example.com/listing/1536,1903.0,59.0,0,7.0,"house in Drumul Taberei, Bucuresti, 72 mp, 2.0 camere, construit in 1966.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 72 mp, pret 137016 EUR."
1537,Land  camere Pipera,land,259896,Bucuresti,Pipera,44.43927635415776,26.16437514423872,273,,,,,no,,17,3,"Proprietate in zona Pipera, suprafata 273 mp, pret 259896 EUR.",https://example.com/listing/1537,952.0,,0,6.6000000000000005,"land in Pipera, Bucuresti, 273 mp, nan camere, construit in nan. Detalii: Proprietate in zona Pipera, suprafata 273 mp, pret 259896 EUR."
1538,Land  camere Militari,land,1144080,Bucuresti,Militari,44.40202045129328,26.11003324069087,630,,,,,yes,,15,3,"Proprietate in zona Militari, suprafata 630 mp, pret 1144080 EUR.",https://example.com/listing/1538,1816.0,,0,7.800000000000001,"land in Militari, Bucuresti, 630 mp, nan camere, construit in nan. Detalii: Proprietate in zona Militari, suprafata 630 mp, pret 1144080 EUR."
1539,Land  camere Pipera,land,1257849,Bucuresti,Pipera,44.42685917792701,26.12089323178217,879,,,,,no,,19,7,"Proprietate in zona Pipera, suprafata 879 mp, pret 1257849 EUR.",https://example.com/listing/1539,1431.0,,0,3.8000000000000003,"land in Pipera, Bucuresti, 879 mp, nan camere, construit in nan. Detalii: Proprietate in zona Pipera, suprafata 879 mp, pret 1257849 EUR."
